"cups_code","cups_name","cups_description","cups_sex","cups_years_start","cups_years_end","cups_iss","cups_soat","cups_particular","cups_other","cups_file","cups_state","cups_ot_type"
"164200","ENUCLEACION CON INJERTO DER MOGRASO SOD",,,,,"0","0","0","0",,,"0"
"165100","EXENTERACION DE ORBITA CON ESCISION DE ESTRUCTURAS ADYACENTES SOD",,,,,"0","0","0","0",,,"0"
"165200","EXENTERACION DE ORBITA CON EXTRACCION TERAPEUTICA DE HUESO ORBITAL SOD",,,,,"0","0","0","0",,,"0"
"168100","REPARACION DE HERIDA DE ORBITA SOD",,,,,"0","0","0","0",,,"0"
"168300","RECONSTRUCCION DE ORBITA SOD",,,,,"0","0","0","0",,,"0"
"168301","PLASTIA DE ORBITA CON RECONSTRUCCION DE FONDOS DE SACO CON INJERTOS",,,,,"0","0","0","0",,,"0"
"168400","DESCOMPRESION DE ORBITA SOD",,,,,"0","0","0","0",,,"0"
"168401","DESCOMPRESION DE ORBITA VIA TECHO DE ORBITA (TECNICA TRANSCRANEANA DE NAFZINGHER)",,,,,"0","0","0","0",,,"0"
"168402","DESCOMPRESION DE ORBITA VIA LATERAL (TECNICA DE KROMLIEN)",,,,,"0","0","0","0",,,"0"
"168403","DESCOMPRESION DE ORBITA VIA INFERIOR Y MEDIAL (TECNICA DE WALSH-OUGURA) VIA TRANSMAXILAR ENDOSCOPICA",,,,,"0","0","0","0",,,"0"
"168404","DESCOMPRESION DE ORBITA VIA INFERIOR Y MEDIAL (TECNICA DE WALSH-OUGURA) VIA TRANSNASAL ENDOSCOPICA",,,,,"0","0","0","0",,,"0"
"168405","DESCOMPRESION DE ORBITA VIA INFERIOR Y MEDIAL, ABORDAJE SUBCILIAR",,,,,"0","0","0","0",,,"0"
"169200","ESCISION DE LESION DE ORBITA SOD",,,,,"0","0","0","0",,,"0"
"169201","RESECCION DE TUMOR MALIGNO DE ORBITA",,,,,"0","0","0","0",,,"0"
"169202","RESECCION DE TUMOR BENIGNO DE ORBITA",,,,,"0","0","0","0",,,"0"
"169203","DRENAJE DE COLECCION ANTERIOR DE ORBITA",,,,,"0","0","0","0",,,"0"
"169204","DRENAJE DE COLECCION POSTERIOR DE ORBITA",,,,,"0","0","0","0",,,"0"
"17000","DRENAJE DE COLECCIONES INTRACEREBRALES SOD",,,,,"0","0","0","0",,,"0"
"17001","DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA",,,,,"0","0","0","0",,,"0"
"17002","DRENAJE DE COLECCIONES INTRACEREBRALES, GUIADO POR ESTEREOTAXIA",,,,,"0","0","0","0",,,"0"
"17003","DRENAJE DE COLECCIONES INTRACEREBRALES, POR PUNCION DIRIGIDA",,,,,"0","0","0","0",,,"0"
"17004","DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL",,,,,"0","0","0","0",,,"0"
"17005","DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, GUIADO POR ESTEREOTAXIA",,,,,"0","0","0","0",,,"0"
"17200","RESECCION DE TUMORES SUPRATENTORIALES HEMISFERICOS SOD",,,,,"0","0","0","0",,,"0"
"17201","RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA",,,,,"0","0","0","0",,,"0"
"17202","RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA OSTEOPLASTICA",,,,,"0","0","0","0",,,"0"
"17203","RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA GUIADA POR ESTEREOTAXIA",,,,,"0","0","0","0",,,"0"
"17204","RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO, CON ESTIMULACION CORTICAL",,,,,"0","0","0","0",,,"0"
"17209","DRENAJE DE QUISTE TUMORAL SUPRATENTORIAL",,,,,"0","0","0","0",,,"0"
"17300","RESECCION TUMORES INFRATENTORIALES HEMISFERICOS SOD",,,,,"0","0","0","0",,,"0"
"17301","RESECCION TUMOR I NTRACEREBELOSO, POR CRANEOTOMIA SUBOCCI-PITAL",,,,,"0","0","0","0",,,"0"
"17303","DRENAJE DE QUISTE TUMORAL INFRATENTORIAL",,,,,"0","0","0","0",,,"0"
"17400","RESECCION DE TUMORES DE LINEA MEDIA SUPRATENTORIALES SOD",,,,,"0","0","0","0",,,"0"
"17401","RESECCION DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA",,,,,"0","0","0","0",,,"0"
"17500","RESECCION DE TUMORES DE LINEA MEDIA INFRATENTORIALES SOD",,,,,"0","0","0","0",,,"0"
"17501","RESECCION DE TUMOR DE LINEA MEDIA INFRATENTORIAL, EXTRA AXIAL, POR CRANEOTOMIA SUBOCCIPITAL",,,,,"0","0","0","0",,,"0"
"17502","RESECCION DE TUMOR DE LINEA MEDIA INFRATENTORIAL, EXTRA AXIAL, POR CRANEOTOMIA GUIADA POR ESTEREOTAXIA",,,,,"0","0","0","0",,,"0"
"17504","RESECCION DE LESIONES EXOFITICAS SOLIDAS EN TRONCO CEREBRAL (EXTRA AXIALES), POR CRANEOTOMIA SUBOCCIPITAL",,,,,"0","0","0","0",,,"0"
"17505","RESECCION DE LESIONES EXOFITICAS SOLIDAS EN TRONCO CEREBRAL (EXTRA AXIALES), POR CRANEOTOMIA DE FOSA MEDIA",,,,,"0","0","0","0",,,"0"
"17508","RESECCION DE LESIONES SOLIDAS O QUISTICAS INTRAAXIALES (TRONCO CEREBRAL), POR CRANEOTOMIA SUBOCCIPITAL",,,,,"0","0","0","0",,,"0"
"17509","RESECCION DE LESIONES SOLIDAS O QUISTICAS INTRAAXIALES (TRONCO CEREBRAL), POR CRANEOTOMIA SUBTEMPORAL",,,,,"0","0","0","0",,,"0"
"17600","RESECCION DE LESIONES VENTRICULARES SUPRATENTORIALES SOD",,,,,"0","0","0","0",,,"0"
"17601","RESECCION DE LESIONES VENTRICULARES SUPRATENTORIALES, POR CRANEOTOMIA",,,,,"0","0","0","0",,,"0"
"17700","RESECCION DE LESIONES VENTRICULARES INFRATENTORIALES SOD",,,,,"0","0","0","0",,,"0"
"17701","RESECCION DE LESIONES VENTRICULARES INFRATENTORIALES, POR CRANEOTOMIA SUBOCCIPITAL",,,,,"0","0","0","0",,,"0"
"17800","RESECCION DE LESIONES INTRAVENTICULARES DE LINEA MEDIA SOD",,,,,"0","0","0","0",,,"0"
"17801","RESECCION DE LESIONES INTRAV ENTICULARES DE LINEA MEDIA, POR CRANEOTOMIA",,,,,"0","0","0","0",,,"0"
"17805","DRENAJE DE QUISTE TUMORAL DE LINEA MEDIA INTRAVENTICULAR",,,,,"0","0","0","0",,,"0"
"180100","DRENAJE DE COLECCION DE PABELLON AURICULAR SOD",,,,,"0","0","0","0",,,"0"
"180200","DRENAJE DE COLECCION DE CONDUCTO AUDITIVO EXTERNO SOD",,,,,"0","0","0","0",,,"0"
"180300","EXTRACCION DE CUERPO EXTRA?O DE CONDUCTO AUDITIVO EXTERNO, CON INCISION SOD",,,,,"0","0","0","0",,,"0"
"18100","HEMISFERECTOMIA CEREBRAL SOD",,,,,"0","0","0","0",,,"0"
"18101","HEMISFERECTOMIA CEREBRAL POR CRANEOTOMIA",,,,,"0","0","0","0",,,"0"
"181100","BIOPSIA DE OIDO EXTERNO SOD",,,,,"0","0","0","0",,,"0"
"181101","BIOPSIA DE AURICULA (PABELLON AURICULAR)",,,,,"0","0","0","0",,,"0"
"181102","BIOPSIA DE CONDUCTO AUDITIVO EXTERNO",,,,,"0","0","0","0",,,"0"
"18201","HEMISFERECTOMIA CEREBELOSA POR CRANEOTOMIA SUBOCCIPITAL",,,,,"0","0","0","0",,,"0"
"182100","RESECCION DE FISTULA O QUISTE PREAURICULAR SOD",,,,,"0","0","0","0",,,"0"
"182200","RESECCION DE APENDICE PREAURICULAR SOD",,,,,"0","0","0","0",,,"0"
"182300","RESECCION DE QUISTE DE PABELLON AURICULAR SOD",,,,,"0","0","0","0",,,"0"
"182400","ABLACION DE LESION DE OIDO EXTERNO SOD",,,,,"0","0","0","0",,,"0"
"182401","ABLACION DE LESION DE OIDO EXTERNO POR COAGULACION, CAUTERIZACION, FULGURACION, CRIOTERAPIA U OTRA TECNICA",,,,,"0","0","0","0",,,"0"
"182500","INJERTO CONDRAL DE PABELLON AURICULAR SOD",,,,,"0","0","0","0",,,"0"
"183101","RESECCION DE TUMOR BENIGNO DE CONDUCTO AUDITIVO EXTERNO",,,,,"0","0","0","0",,,"0"
"183102","AURICULECTOMIA PARCIAL",,,,,"0","0","0","0",,,"0"
"183103","AURICULECTOMIA TOTAL",,,,,"0","0","0","0",,,"0"
"183104","AURICULECTOMIA (PARCIAL O TOTAL) CON RESECCION PARCIAL O TOTAL DEL HUESO TEMPORAL",,,,,"0","0","0","0",,,"0"
"184100","SUTURA DE LACERACION DE PABELLON AURICULAR SOD",,,,,"0","0","0","0",,,"0"
"185101","OTOPLASTIA SIN REDUCCION DE TAMA?O",,,,,"0","0","0","0",,,"0"
"186200","RECONSTRUCCION DE MEATO AUDITIVO EXTERNO SOD",,,,,"0","0","0","0",,,"0"
"186201","RECONSTRUCCION DE MEATO AUDITIVO EXTERNO CON INJERTO LIBRE MICROVASCULARIZADO",,,,,"0","0","0","0",,,"0"
"187100","RECONSTRUCCION DE PABELLON AURICULAR SOD",,,,,"0","0","0","0",,,"0"
"187102","RECONSTRUCCION PROTESICA DE AURICULA, CON MINIPLACAS DE FIJACION INTERNA [DISPOSITIVOS DE FIJACION U OSTEOSINTESIS]",,,,,"0","0","0","0",,,"0"
"187103","RECONSTRUCCION POR AGENESIA DE LA AURICULA (PRIMER TIEMPO), CON IMPLANTE ALOPLASTICO",,,,,"0","0","0","0",,,"0"
"187104","RECONSTRUCCION POR AGENESIA DE LA AURICULA (PRIMER TIEMPO), CON INJERTO DE CARTILAGO COSTAL",,,,,"0","0","0","0",,,"0"
"187105","RECONSTRUCCION POR AGENESIA DE LA AURICULA TRANSPOSICION DEL LOBULO EN MICROTIA (SEGUNDO TIEMPO)",,,,,"0","0","0","0",,,"0"
"187106","RECONSTRUCCION POR AGENESIA DE LA AURICULA CON RECONSTRUCCION DEL TRAGO Y SURCO RETROAURICULAR (TERCER TIEMPO)",,,,,"0","0","0","0",,,"0"
"187200","REIMPLANTE DE AURICULA (PABELLON AURICULAR) SOD",,,,,"0","0","0","0",,,"0"
"19100","LOBECTOMIA POR CRANEOTOMIA SOD",,,,,"0","0","0","0",,,"0"
"191100","ESTAPEDECTOMIA O ESTAPEDOTOMIA CON COLOCACION DE PROTESIS SOD",,,,,"0","0","0","0",,,"0"
"19200","LOBECTOMIA POR CRANIECTOMIA SOD",,,,,"0","0","0","0",,,"0"
"192100","REVISION DE ESTAPEDECTOMIA O ESTAPEDOTOMIA SOD",,,,,"0","0","0","0",,,"0"
"194101","TIMPANOPLASTIA TIPO I (CIERRE DE PERFORACION)",,,,,"0","0","0","0",,,"0"
"194102","TIMPANOPLASTIA TIPO II (CON RECONSTRUCCION DE CADENA OSEA: MARTILLO, YUNQUE Y/O ESTRIBO U OSICULOPLASTIA)",,,,,"0","0","0","0",,,"0"
"194103","TIMPANOPLASTIA TIPO III (CON INJERTO SOBRE VENTANA SIN CADENA OSEA)",,,,,"0","0","0","0",,,"0"
"199100","CIERRE DE FISTULA PERILINFATICA DE OIDO MEDIO SOD",,,,,"0","0","0","0",,,"0"
"200101","TIMPANOSTOMIA CON DRENAJE DE MEMBRANA TIMPANICA",,,,,"0","0","0","0",,,"0"
"20100","APERTURA DE SUTURA CRANEAL SOD",,,,,"0","0","0","0",,,"0"
"20101","CORRECCION DE CRANEO SINOSTOSIS, POR CRANIECTOMIA SIN AVANCES",,,,,"0","0","0","0",,,"0"
"20102","CORRECCION DE CRANEO SINOSTOSIS, POR CRANIECTOMIA CON AVANCE FRONTAL",,,,,"0","0","0","0",,,"0"
"20103","CORRECCION DE CRANEO ESTENOSIS MULTIPLE CON BRAQUICEFALIA, POR CRANIECTOMIA MULTIPLE",,,,,"0","0","0","0",,,"0"
"20104","CORRECCION DE CRANEO ESTENOSIS MULTIPLE CON BRAQUICEFALIA, CON AVANCE FRONTAL",,,,,"0","0","0","0",,,"0"
"20105","CORRECCION DE CRANEO ESTENOSIS CON ALTERACION CRANEO FACIAL COMPLEJA, POR CRANEOTOMIA",,,,,"0","0","0","0",,,"0"
"20106","CORRECCION DE CRANEO ESTENOSIS CON ALTERACION CRANEO FACIAL COMPLEJA, CON AVANCE FRONTO-ORBITARIO",,,,,"0","0","0","0",,,"0"
"20107","CORRECCION DE CRANEO ESTENOSIS CON ALTERACION CRANEO FACIAL COMPLEJA, CON AVANCE FRONTO NASAL (LEFORT III)",,,,,"0","0","0","0",,,"0"
"20108","CORRECCION DE CRANEO ESTENOSIS CON ALTERACION CRANEO FACIAL COMPLEJA, CON AVANCE FRONTO MAXILAR (LEFORT II)",,,,,"0","0","0","0",,,"0"
"20200","ELEVACION DE FRAGMENTOS DE FRACTURA DE CRANEO (ESQUIRLEC-TOMIA) SOD",,,,,"0","0","0","0",,,"0"
"20201","ESQUIRLECTOMIA CRANEAL A TRAVES DE TREPANACION",,,,,"0","0","0","0",,,"0"
"20202","DESBRIDAMIENTO DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO",,,,,"0","0","0","0",,,"0"
"20203","REDUCCION DE FRACTURA CRANEAL (HUNDIMIENTO SIN COMPROMISO DE DURA) CON ESQUIRLECTOMIA Y CRANEOPLASTIA",,,,,"0","0","0","0",,,"0"
"20204","REDUCCION DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDA-MIENTO) EN UN SOLO TIEMPO",,,,,"0","0","0","0",,,"0"
"202101","DRENAJE DE COLECCION DE MASTOIDES",,,,,"0","0","0","0",,,"0"
"202301","TIMPANOTOMIA EXPLORATORIA",,,,,"0","0","0","0",,,"0"
"202400","ASPIRACION DE OIDO MEDIO O CAVIDAD MASTOIDEA SOD",,,,,"0","0","0","0",,,"0"
"20400","INJERTO OSEO EN CRANEO SOD",,,,,"0","0","0","0",,,"0"
"20401","CORRECCION DE DEFECTO OSEO PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO",,,,,"0","0","0","0",,,"0"
"204100","MASTOIDECTOMIA SIMPLE (ATICO ANTROMASTOIDECTOMIA) SOD",,,,,"0","0","0","0",,,"0"
"204200","MASTOIDECTOMIA RADICAL SOD",,,,,"0","0","0","0",,,"0"
"20500","INSERCION O SUSTITUCIONDE PLACA O MALLA CRANEAL (METALICA, ACRILICA) SOD",,,,,"0","0","0","0",,,"0"
"205100","RESECCION DE TUMOR GLOMICO SOD",,,,,"0","0","0","0",,,"0"
"205101","RESECCION DE TUMOR GLOMICO, VIA TRANSMASTOIDEA",,,,,"0","0","0","0",,,"0"
"205102","RESECCION DE TUMOR GLOMICO, CON EXTENSION EXTRATEMPORAL O CERVICAL",,,,,"0","0","0","0",,,"0"
"20600","OSTEOPLASTIA CRANEAL SOD",,,,,"0","0","0","0",,,"0"
"20601","CORRECCION DISPLASIA FIBROSA POR CRANEOPLASTIA",,,,,"0","0","0","0",,,"0"
"20700","EXTRACCION DE PLACA CRANEAL SOD",,,,,"0","0","0","0",,,"0"
"207300","DESCOMPRESION DE SACO ENDOLINFATICO SOD",,,,,"0","0","0","0",,,"0"
"207301","DESCOMPRESION DE SACO ENDOLINFATICO CON DERIVACION",,,,,"0","0","0","0",,,"0"
"207500","LABERINTECTOMIA Y VESTIBULOTOMIA SOD",,,,,"0","0","0","0",,,"0"
"207501","LABERINTECTOMIA Y VESTIBULOTOMIA, VIA TRANSMASTOIDEA",,,,,"0","0","0","0",,,"0"
"209100","REVISION DE MASTOIDECTOMIAS O MASTOIDOPLASTIAS SOD",,,,,"0","0","0","0",,,"0"
"209600","IMPLANTACION O SUTITUCION DE PROTESIS COCLEAR SOD","INCLUYE DISPOSITIVO",,,,"0","0","0","0",,,"0"
"210000","CONTROL DE EPISTAXIS SOD",,,,,"0","0","0","0",,,"0"
"210100","CONTROL DE EPISTAXIS, POR TAPONAMIENTO NASAL ANTERIOR O CAUTERIZACION DE MUCOSA NASAL SOD",,,,,"0","0","0","0",,,"0"
"210200","CONTROL DE EPISTAXIS, POR TAPONAMIENTO NASAL POSTERIOR Y ANTERIOR SOD","NO QUIRURGICO",,,,"0","0","0","0",,,"0"
"210400","CONTROL DE EPISTAXIS, POR LIGADURA DE ARTERIAS ETMOIDALES SOD",,,,,"0","0","0","0",,,"0"
"210500","CONTROL DE EPISTAXIS, POR LIGADURA DE ARTERIA MAXILAR INTERNA SOD",,,,,"0","0","0","0",,,"0"
"210600","CONTROL DE EPISTAXIS, POR LIGADURA DE ARTERIA CAROTIDA EXTERNA SOD",,,,,"0","0","0","0",,,"0"
"210800","CONTROL DE EPISTAXIS, POR LIGADURA DE ARTERIA ESFENOPALATINA SOD",,,,,"0","0","0","0",,,"0"
"210900","CONTROL DE EPISTAXIS POR DERMOPLASTIA SOD",,,,,"0","0","0","0",,,"0"
"21101","CORRECCION DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, POR CRANEOTOMIA",,,,,"0","0","0","0",,,"0"
"21102","CORRECCION DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, CON PLASTIA DURAL",,,,,"0","0","0","0",,,"0"
"21103","CORRECCION DE DESGARRO DURAL EN BASE DE CRANEO, POR CRANEOTOMIA",,,,,"0","0","0","0",,,"0"
"21104","CORRECCION DE DESGARRO DURAL EN BASE DE CRANEO, CON PLASTIA AUTOLOGA O HETEROLOGA, POR CRANEOTOMIA",,,,,"0","0","0","0",,,"0"
"211201","EXTRACCION DE CUERPO EXTRA?O DE NARIZ POR RINOTOMIA LATERAL",,,,,"0","0","0","0",,,"0"
"211301","DRENAJE DE LESION (COLECCION) EN PIRAMIDE NASAL",,,,,"0","0","0","0",,,"0"
"21201","CORRECCION FISTULA LCR EN BOVEDA CRANEANA, POR CRANEOTOMIA Y CRANEOPLASTIA",,,,,"0","0","0","0",,,"0"
"21202","CORRECCION FISTULA LCR EN BOVEDA CRANEANA, POR DUROPLASTIA",,,,,"0","0","0","0",,,"0"
"21203","CORRECCION FISTULA LCR EN BASE DE CRANEO ANTERIOR, VIA SUBFRONTAL",,,,,"0","0","0","0",,,"0"
"21204","CORRECCION FISTULA LCR EN BASE DE CRANEO ANTERIOR, VIA TRANSESFENOIDAL",,,,,"0","0","0","0",,,"0"
"21205","CORRECCION FISTULA LCR EN BASE DE CRANEO ANTERIOR, VIA ENDOSCOPICA TRANSNASAL",,,,,"0","0","0","0",,,"0"
"21207","CORRECCION FISTULA LCR EN BASE DE CRANEO MEDIO, VIA TRANSESFENOIDAL",,,,,"0","0","0","0",,,"0"
"21208","CORRECCION FISTULA LCR EN BASE DE CRANEO POSTERIOR, VIA SUBOCCIPITAL",,,,,"0","0","0","0",,,"0"
"21209","CORRECCION DE MENINGOCELE, POR CRANIECTOMIA",,,,,"0","0","0","0",,,"0"
"21210","CORRECCION DE MENINGOCELE, CON CRANEOPLASTIA",,,,,"0","0","0","0",,,"0"
"212100","BIOPSIA ABIERTA DE NARIZ SOD",,,,,"0","0","0","0",,,"0"
"21211","CORRECCION DE MENINGOCELE DE FOSA ANTERIOR, POR CRANIEC-TOMIA Y PLASTIA DE MENINGE",,,,,"0","0","0","0",,,"0"
"21212","CORRECCION DE MENINGOCELE DE FOSA ANTERIOR, CON AVANCE FRONTO ORBITARIO Y PLASTIA DE MENINGE",,,,,"0","0","0","0",,,"0"
"21214","CORRECCION DE MENINGOENCEFALOCELE POR CRANIECTOMIA CON PLASTIA DE MENINGE Y CRANEOPLASTIA",,,,,"0","0","0","0",,,"0"
"212200","BIOPSIA ENDOSCOPICA INTRANASAL SOD",,,,,"0","0","0","0",,,"0"
"213001","RESECCION DE QUISTE DERMOIDE",,,,,"0","0","0","0",,,"0"
"213100","ESCISION LOCAL O ABLACION DE LESION INTRANASAL SOD",,,,,"0","0","0","0",,,"0"
"213101","RESECCION DE TUMOR BENIGNO DE FOSA NASAL, VIA TRANSNASAL",,,,,"0","0","0","0",,,"0"
"213102","RESECCION ENDOSCOPICA DE TUMOR BENIGNO DE FOSA NASAL, VIA TRANSNASAL",,,,,"0","0","0","0",,,"0"
"213103","RESECCION ENDOSCOPICA DE TUMOR MALIGNO DE FOSA NASAL, VIA TRANSNASAL",,,,,"0","0","0","0",,,"0"
"213104","RESECCION DE TUMOR MALIGNO DE FOSA NASAL, VIA CRANEOFACIAL",,,,,"0","0","0","0",,,"0"
"213105","RESECCION DE TUMOR MALIGNO DE FOSA NASAL, VIA TRANSORBITARIA",,,,,"0","0","0","0",,,"0"
"213106","RESECCION DE TUMOR MALIGNO DE FOSA NASAL, POR RINOTOMIA LATERAL",,,,,"0","0","0","0",,,"0"
"213107","RESECCION DE TUMOR MALIGNO DE FOSA NASAL, POR DESPEGAMIENTO FACIAL VIA SUBLABIAL [DEGLOVIN]",,,,,"0","0","0","0",,,"0"
"213110","ABLACION LOCAL DE LESION INTRANASAL POR INFILTRACION",,,,,"0","0","0","0",,,"0"
"213201","ESCISION ABIERTA DE LA OZENA [CIRUGIA DE EYRIES-REMADIER]",,,,,"0","0","0","0",,,"0"
"214100","RINECTOMIA SOD",,,,,"0","0","0","0",,,"0"
"215100","RESECCION DE LESION EN CAVUM SOD",,,,,"0","0","0","0",,,"0"
"215101","RESECCION DE TUMOR BENIGNO DE CAVUM CON EXTENSION INTRACRANEANA",,,,,"0","0","0","0",,,"0"
"215102","RESECCION ENDOSCOPICA DE TUMOR MALIGNO DE CAVUM, VIA TRANSNASAL",,,,,"0","0","0","0",,,"0"
"215103","RESECCION DE TUMOR MALIGNO DE CAVUM, VIA TRANSPALATINA",,,,,"0","0","0","0",,,"0"
"216100","TURBINECTOMIA POR DIATERMIA, CRIO O ELECTROCOAGULACION SOD",,,,,"0","0","0","0",,,"0"
"217100","REDUCCION CERRADA DE FRACTURA NASAL SOD",,,,,"0","0","0","0",,,"0"
"217200","REDUCCION ABIERTA DE FRACTURA NASAL SOD",,,,,"0","0","0","0",,,"0"
"218100","SUTURA DE LACERACION EN NARIZ SOD",,,,,"0","0","0","0",,,"0"
"218201","FISTULECTOMIA GINGIVONASAL",,,,,"0","0","0","0",,,"0"
"218301","RECONSTRUCCION NASAL TOTAL CON INJERTO",,,,,"0","0","0","0",,,"0"
"218302","RECONSTRUCCION NASAL TOTAL CON COLGAJO FRONTAL",,,,,"0","0","0","0",,,"0"
"218304","RECONSTRUCCION PROTESICA DE NARIZ CON MINIPLACAS DE FIJACION INTERNA [DISPOSITIVOS DE FIJACION U OSTEOSINTESIS]",,,,,"0","0","0","0",,,"0"
"218400","REVISION DE RINOPLASTIA (RINOPLASTIA SECUNDARIA) SOD",,,,,"0","0","0","0",,,"0"
"218401","SEPTORRINOPLASTIA FUNCIONAL SECUNDARIA",,,,,"0","0","0","0",,,"0"
"218600","RINOPLASTIA LIMITADA SOD",,,,,"0","0","0","0",,,"0"
"218701","TURBINOPLASTIA VIA TRANSNASAL",,,,,"0","0","0","0",,,"0"
"218702","TURBINOPLASTIA ENDOSCOPICA VIA TRANSNASAL",,,,,"0","0","0","0",,,"0"
"218801","SEPTORRINOPLASTIA FUNCIONAL PRIMARIA NCOC",,,,,"0","0","0","0",,,"0"
"218802","SEPTOPLASTIA CON CIERRE DE PERFORACION SEPTAL",,,,,"0","0","0","0",,,"0"
"218901","REIMPLANTACION DE NARIZ AMPUTADA",,,,,"0","0","0","0",,,"0"
"218902","CORRECCION DE ATRESIA DE COANAS, VIA TRANSNASAL ENDOS-",,,,,"0","0","0","0",,,"0"
"218903","CORRECCION DE ATRESIA DE COANAS, VIA TRANSPALATINA",,,,,"0","0","0","0",,,"0"
"218904","RINOQUEILOPLASTIA (CORRECCION DE SECUELA DE NARIZ FISURADA)",,,,,"0","0","0","0",,,"0"
"220100","PUNCION DE SENO MAXILAR [ASPIRACION O LAVADO] SOD",,,,,"0","0","0","0",,,"0"
"22101","DERIVACION DE VENTRICULO A CISTERNA MAGNA",,,,,"0","0","0","0",,,"0"
"221100","BIOPSIA CERRADA [ENDOSCOPICA] [PUNCION CON AGUJA] DE PARED SENO PARANASAL SOD",,,,,"0","0","0","0",,,"0"
"221401","NASOSINUSCOPIA",,,,,"0","0","0","0",,,"0"
"221402","ANTROSCOPIA",,,,,"0","0","0","0",,,"0"
"22200","VENTRICULOSTOMIA EXTERNA SOD",,,,,"0","0","0","0",,,"0"
"22201","COLOCACION DE CATETER VENTRICULAR AL EXTERIOR",,,,,"0","0","0","0",,,"0"
"22202","DERIVACION VENTRICULAR A ESPACIO SUBARACNOIDEO CERVICAL [TORKILSEN]",,,,,"0","0","0","0",,,"0"
"222100","ANTROSTOMIA MAXILAR INTRANASAL SOD",,,,,"0","0","0","0",,,"0"
"222101","ANTROSTOMIA MAXILAR INTRANASAL VIA MEATO INFERIOR",,,,,"0","0","0","0",,,"0"
"222102","ANTROSTOMIA MAXILAR INTRANASAL VIA MEATO MEDIO ENDOS-COPICA",,,,,"0","0","0","0",,,"0"
"22300","COLOCACION DE CATETER VENTRICULO PERITONEAL, SIN VALVULA SOD",,,,,"0","0","0","0",,,"0"
"223100","ANTROTOMIA MAXILAR RADICAL SOD",,,,,"0","0","0","0",,,"0"
"223901","ANTROTOMIA MAXILAR EXPLORATORIA VIA MEATO INFERIOR",,,,,"0","0","0","0",,,"0"
"223902","ANTROTOMIA MAXILAR EXPLORATORIA VIA FOSA CANINA CON RESECCION DE MUCOSA DEL ANTRO MAXILAR Y ANTROTOMIA INFERIOR [OPERACION DE CALDWELL LUC]",,,,,"0","0","0","0",,,"0"
"223903","ANTROTOMIA MAXILAR EXPLORATORIA VIA ENDOSCOPICA",,,,,"0","0","0","0",,,"0"
"224100","SINUSOTOMIA FRONTAL SOD",,,,,"0","0","0","0",,,"0"
"224102","SINUSOTOMIA FRONTAL (EXPLORATORIA O TERAPEUTICA), VIA TRANSNASAL ENDOSCOPICA [OPERACION DE LOTHROP]",,,,,"0","0","0","0",,,"0"
"224103","SINUSOTOMIA FRONTAL VIA CORONAL CON COLGAJO OSTEOPLASTICO",,,,,"0","0","0","0",,,"0"
"224104","SINUSOTOMIA FRONTAL VIA CORONAL CON FRONTOTOMIA RADICAL",,,,,"0","0","0","0",,,"0"
"224105","SINUSOTOMIA FRONTAL VIA CORONAL CON CRANEALIZACION DE SENO FRONTAL",,,,,"0","0","0","0",,,"0"
"224106","SINUSOTOMIA FRONTAL VIA CILIAR CON TREPANACION OBLITERATIVA, SIN COLGAJO OSTEOPLASTICO",,,,,"0","0","0","0",,,"0"
"224107","SINUSOTOMIA FRONTAL VIA CILIAR CON TREPANACION OBLITERATIVA, CON COLGAJO OSTEOPLASTICO",,,,,"0","0","0","0",,,"0"
"224200","SINUSECTOMIA FRONTAL (ESCISION DE LESION DEL SENO FRONTAL) SOD",,,,,"0","0","0","0",,,"0"
"224201","RESECCION DE LESIONES BENIGNAS DE SENOS FRONTAL Y/O ETMOIDAL",,,,,"0","0","0","0",,,"0"
"225300","INCISION DE MULTIPLES SENOS PARANASALES SOD",,,,,"0","0","0","0",,,"0"
"226001","RESECCION DE TUMOR MALIGNO DE SENO PARANASAL, VIA ENDOSCOPICA TRANSNASAL",,,,,"0","0","0","0",,,"0"
"226100","ESCISION DE LESION DE SENO MAXILAR CON ABORDAJE CADWELL-LUC SOD",,,,,"0","0","0","0",,,"0"
