"cie_code","cie_name","cie_sex","cie_limi","cie_limf","cie_mortality"
"A819","INFECCIONES DEL SISTEMA NERVIOSO CENTRAL POR VIRUS ATIPICO, SIN OTRA ESPECIFICACION","A","0","0","10"
"A820","RABIA SELVATICA","A","0","0","3"
"A821","RABIA URBANA","A","0","0","3"
"A829","RABIA, SIN OTRA ESPECIFICACION","A","0","0","3"
"A830","ENCEFALITIS JAPONESA","A","0","0","3"
"A831","ENCEFALITIS EQUINA DEL OESTE","A","0","0","3"
"A832","ENCEFALITIS EQUINA DEL ESTE","A","0","0","3"
"A833","ENCEFALITIS DE SAN LUIS","A","0","0","3"
"A834","ENCEFALITIS AUSTRALIANA","A","0","0","3"
"A835","ENCEFALITIS DE CALIFORNIA","A","0","0","3"
"A836","ENFERMEDAD POR VIRUS ROCIO","A","0","0","3"
"A838","OTRAS ENCEFALITIS VIRALES TRANSMITIDAS POR MOSQUITOS","A","0","0","3"
"A839","ENCEFALITIS VIRAL TRANSMITIDA POR MOSQUITOS, SIN OTRA ESPECIFICACION","A","0","0","3"
"A840","ENCEFALITIS DEL LEJANO ORIENTE TRANSMITIDA POR GARRAPATAS [ENCEFALITIS PRIMAVEROESTIVAL RUSA]","A","0","0","3"
"A841","ENCEFALITIS CENTROEUROPEA TRANSMITIDA POR GARRAPATAS","A","0","0","3"
"A848","OTRAS ENCEFALITIS VIRALES TRANSMITIDAS POR GARRAPATAS","A","0","0","3"
"A849","ENCEFALITIS VIRAL TRANSMITIDA POR GARRAPATAS, SIN OTRA ESPECIFICACION","A","0","0","3"
"A850","ENCEFALITIS ENTEROVIRAL (G05.1*)","A","0","0","10"
"A851","ENCEFALITIS POR ADENOVIRUS (G05.1*)","A","0","0","10"
"A852","ENCEFALITIS VIRAL TRANSMITIDA POR ARTROPODOS, SIN OTRA ESPECIFICACI","A","0","0","3"
"A858","OTRAS ENCEFALITIS VIRALES ESPECIFICADAS","A","0","0","10"
"A86X","ENCEFALITIS VIRAL, NO ESPECIFICADA","A","0","0","10"
"A870","MENINGITIS ENTEROVIRAL (G02.0*)","A","0","0","10"
"A871","MENINGITIS DEBIDA A ADENOVIRUS (G02.0*)","A","0","0","10"
"A872","CORIOMENINGITIS LINFOCITICA","A","0","0","10"
"A878","OTRAS MENINGITIS VIRALES","A","0","0","10"
"A879","MENINGITIS VIRAL, SIN OTRA ESPECIFICACION","A","0","0","10"
"A880","FIEBRE EXANTEMATICA ENTEROVIRAL [EXANTEMA DE BOSTON]","A","0","0","10"
"A881","VERTIGO EPIDEMICO","A","0","0","10"
"A888","OTRAS INFECCIONES VIRALES ESPECIFICADAS DEL SISTEMA NERVIOSO CENTRAL","A","0","0","10"
"A89X","INFECCION VIRAL DEL SISTEMA NERVIOSO CENTRAL, NO ESPECIFICADA","A","0","0","10"
"A90X","FIEBRE DEL DENGUE [DENGUE CLASICO]","A","0","0","3"
"A91X","FIEBRE DEL DENGUE HEMORRAGICO","A","0","0","3"
"A920","ENFERMEDAD POR VIRUS CHIKUNGUNYA","A","0","0","3"
"A921","FIEBRE DE O?NYONG-NYONG","A","0","0","3"
"A922","FIEBRE EQUINA VENEZOLANA","A","0","0","3"
"A923","FIEBRE DEL OESTE DEL NILO","A","0","0","3"
"A924","FIEBRE DEL VALLE DEL RIFT","A","0","0","3"
"A928","OTRAS FIEBRES VIRALES ESPECIFICADAS TRANSMITIDAS POR MOSQUITOS","A","0","0","3"
"A929","FIEBRE VIRAL TRANSMITIDA POR MOSQUITO, SIN OTRA ESPECIFICACION","A","0","0","3"
"A930","ENFERMEDAD POR VIRUS DE OROPOUCHE","A","0","0","3"
"A931","FIEBRE TRANSMITIDA POR FLEBOTOMOS","A","0","0","3"
"A932","FIEBRE DE COLORADO TRANSMITIDA POR GARRAPATAS","A","0","0","3"
"A938","OTRAS FIEBRES VIRALES ESPECIFICADAS TRANSMITIDAS POR ANTROPODOS","A","0","0","3"
"A94X","FIEBRE VIRAL TRANSMITIDA POR ARTROPODOS, NO ESPECIFICADA","A","0","0","3"
"A950","FIEBRE AMARILLA SELVATICA","A","0","0","3"
"A951","FIEBRE AMARILLA URBANA","A","0","0","3"
"A959","FIEBRE AMARILLA, NO ESPECIFICADA","A","0","0","3"
"A960","FIEBRE HEMORRAGICA DE JUNIN","A","0","0","3"
"A961","FIEBRE HEMORRAGICA DE MACHUPO","A","0","0","3"
"A962","FIEBRE DE LASSA","A","0","0","3"
"A968","OTRAS FIEBRES HEMORRAGICAS POR ARENAVIRUS","A","0","0","3"
"A969","FIEBRE HEMORRAGICA POR ARENAVIRUS, SIN OTRA ESPECIFICACION","A","0","0","3"
"A980","FIEBRE HEMORRAGICA DE CRIMEA-CONGO","A","0","0","3"
"A981","FIEBRE HEMORRAGICA DE OMSK","A","0","0","3"
"A982","ENFERMEDAD DE LA SELVA DE KYASANUR","A","0","0","3"
"A983","ENFERMEDAD POR EL VIRUS DE MARBURG","A","0","0","3"
"A984","ENFERMEDAD POR EL VIRUS DE EBOLA","A","0","0","3"
"A985","FIEBRES HEMORRAGICAS CON SINDROME RENAL","A","0","0","3"
"A988","OTRAS FIEBRES HEMORRAGICAS VIRALES ESPECIFICADAS","A","0","0","3"
"A99X","FIEBRE VIRAL HEMORRAGICA, NO ESPECIFICADA","A","0","0","10"
"B000","ECZEMA HERPETICO","A","202","599","10"
"B001","DERMATITIS VESICULAR HERPETICA","A","202","599","10"
"B002","GINGIVOESTOMATITIS Y FARINGOAMIGDALITIS HERPETICA","A","202","599","10"
"B003","MENINGITIS HERPETICA (G02.0*)","A","202","599","10"
"B004","ENCEFALITIS HERPETICA (G05.1*)","A","202","599","10"
"B005","OCULOPATIA HERPETICA","A","202","599","10"
"B007","ENFERMEDAD HERPETICA DISEMINADA","A","202","599","10"
"B008","OTRAS FORMAS DE INFECCIONES HERPETICAS","A","202","599","10"
"B009","INFECCION DEBIDA A EL VIRUS DEL HERPES, NO ESPECIFICADA","A","202","599","10"
"B010","MENINGITIS DEBIDA A LA VARICELA (G02.0*)","A","202","599","10"
"B011","ENCEFALITIS DEBIDA A LA VARICELA (G05.1*)","A","202","599","10"
"B012","NEUMONIA DEBIDA A LA VARICELA (J17.1*)","A","202","599","10"
"B018","VARICELA CON OTRAS COMPLICACIONES","A","202","599","10"
"B019","VARICELA SIN COMPLICACIONES","A","202","599","10"
"B020","ENCEFALITIS DEBIDA A HERPES ZOSTER (G05.1*)","A","0","0","10"
"B021","MENINGITIS DEBIDA A HERPES ZOSTER (G02.0*)","A","0","0","10"
"B022","HERPES ZOSTER CON OTROS COMPROMISOS DEL SISTEMA NERVIOSO","A","0","0","10"
"B023","HERPES ZOSTER OCULAR","A","0","0","10"
"B027","HERPES ZOSTER DISEMINADO","A","0","0","10"
"B028","HERPES ZOSTER CON OTRAS COMPLICACIONES","A","0","0","10"
"B029","HERPES ZOSTER SIN COMPLICACIONES","A","0","0","10"
"B03X","VIRUELA","A","0","0","10"
"B04X","VIRUELA DE LOS MONOS","A","0","0","10"
"B050","SARAMPION COMPLICADO CON ENCEFALITIS (G05.1*)","A","0","0","4"
"B051","SARAMPION COMPLICADO CON MENINGITIS (G02.0*)","A","0","0","4"
"B052","SARAMPION COMPLICADO CON NEUMONIA (J17.1*)","A","0","0","4"
"B053","SARAMPION COMPLICADO CON OTITIS MEDIA (H67.1*)","A","0","0","4"
"B054","SARAMPION CON COMPLICACIONES INTESTINALES","A","0","0","4"
"B058","SARAMPION CON OTRAS COMPLICACIONES","A","0","0","4"
"B059","SARAMPION SIN COMPLICACIONES","A","0","0","4"
"B060","RUBEOLA CON COMPLICACIONES NEUROLOGICAS","A","0","0","4"
"B068","RUBEOLA CON OTRAS COMPLICACIONES","A","0","0","4"
"B069","RUBEOLA SIN COMPLICACIONES","A","0","0","4"
"B07X","VERRUGAS VIRICAS","A","0","0","10"
"B080","OTRAS INFECCIONES DEBIDAS A ORTOPOXVIRUS","A","0","0","10"
"B081","MOLUSCO CONTAGIOSO","A","0","0","10"
"B082","EXANTEMA SUBITO [SEXTA ENFERMEDAD]","A","0","0","10"
"B083","ERITEMA INFECCIOSO [QUINTA ENFERMEDAD]","A","0","0","10"
"B084","ESTOMATITIS VESICULAR ENTEROVIRAL CON EXANTEMA","A","0","0","10"
"B085","FARINGITIS VESICULAR ENTEROVIRICA","A","0","0","10"
"B088","OTRAS INFECCIONES VIRALES ESPECIFICADAS, CARACTERIZADAS POR LESIONES DE LA PIEL Y DE LAS MEMBRANAS MUCOSAS","A","0","0","10"
"B09X","INFECCION VIRAL NO ESPECIFICADA, CARACTERIZADA POR LESIONES DE LA PIEL Y DE LAS MEMBRANAS MUCOSAS","A","0","0","10"
"B150","HEPATITIS AGUDA TIPO A, SIN COMA HEPATICO","A","214","599","8"
"B159","HEPATITIS AGUDA TIPO A, CON COMA HEPATICO","A","214","599","8"
"B160","HEPATITIS AGUDA TIPO B, CON AGENTE DELTA (COINFECCION). CON COMA HEPATICO","A","214","599","8"
"B161","HEPATITIS AGUDA TIPO B, CON AGENTE DELTA (COINFECCION), SIN COMA HEPATICO","A","214","599","8"
"B162","HEPATITIS AGUDA TIPO B, SIN AGENTE DELTA, CON COMA HEPATICO","A","214","599","8"
"B169","HEPATITIS AGUDA TIPO B, SIN AGENTE DELTA Y SIN COMA HEPATICO","A","214","599","8"
"B170","INFECCION (SUPERINFECCION) AGUDA POR AGENTE DELTA EN EL PORTADOR DE HEPATITIS B","A","214","599","8"
"B171","HEPATITIS AGUDA TIPO C","A","214","599","8"
"B172","HEPATITIS AGUDA TIPO E","A","214","599","8"
"B178","OTRAS HEPATITIS VIRALES AGUDAS ESPECIFICADAS","A","214","599","8"
"B180","HEPATITIS VIRAL TIPO B CRONICA, CON AGENTE DELTA","A","214","599","8"
"B181","HEPATITIS VIRAL TIPO B CRONICA, SIN AGENTE DELTA","A","214","599","8"
"B182","HEPATITIS VIRAL TIPO C CRONICA","A","214","599","8"
"B188","OTRAS HEPATITIS VIRALES CRONICAS","A","214","599","8"
"B189","HEPATITIS VIRAL CRONICA, SIN OTRA ESPECIFICACION","A","214","599","8"
"B190","HEPATITIS VIRAL NO ESPECIFICADA CON COMA","A","214","599","8"
"B199","HEPATITIS VIRAL NO ESPECIFICADA SIN COMA","A","214","599","8"
"B200","ENFERMEDAD POR EL VIH, RESULTANTE EN INFECCION POR MICOBACTERIAS","A","0","0","9"
"B201","ENFERMEDAD POR EL VIH, RESULTANTE EN OTRAS INFECCIONES BACTERIANAS","A","0","0","9"
"B202","ENFERMEDAD POR VIH, RESULTANTE EN ENFERMEDAD POR CITOMEGALOVIRUS","A","0","0","9"
"B203","ENFERMEDAD POR VIH, RESULTANTE EN OTRAS INFECCIONES VIRALES","A","0","0","9"
"B204","ENFERMEDAD POR VIH, RESULTANTE EN CANDIDIASIS","A","0","0","9"
"B205","ENFERMEDAD POR VIH, RESULTANTE EN OTRAS MICOSIS","A","0","0","9"
"B206","ENFERMEDAD POR VIH, RESULTANTE EN NEUMONIA POR PNEUMOCYSTIS CARINII","A","0","0","9"
"B207","ENFERMEDAD POR VIH, RESULTANTE EN INFECCIONES MULTIPLES","A","0","0","9"
"B208","ENFERMEDAD POR VIH, RESULTANTE EN OTRAS ENFERMEDADES INFECCIOSAS O PARASITARIAS","A","0","0","9"
"B209","ENFERMEDAD POR VIH, RESULTANTE EN ENFERMEDAD INFECCIOSA O PARASITARIA NO ESPECIFICADA","A","0","0","9"
"B210","ENFERMEDAD POR VIH, RESULTANTE EN SARCOMA DE KAPOSI","A","0","0","9"
"B211","ENFERMEDAD POR VIH, RESULTANTE EN LINFOMA DE BURKITT","A","0","0","9"
"B212","ENFERMEDAD POR VIH, RESULTANTE EN OTROS TIPOS DE LINFOMA NO HODGKIN","A","0","0","9"
"B213","ENFERMEDAD POR VIH, RESULTANTE EN OTROS TUMORES MALIGNOS DEL TEJIDO LINFOIDE, HEMATOPOYETICO Y TEJIDOS RELACIONADOS","A","0","0","9"
"B217","ENFERMEDAD POR VIH, RESULTANTE EN TUMORES MALIGNOS MULTIPLES","A","0","0","9"
"B218","ENFERMEDAD POR VIH, RESULTANTE EN OTROS TUMORES MALIGNOS","A","0","0","9"
"B219","ENFERMEDAD POR VIH, RESULTANTE EN TUMORES MALIGNOS NO ESPECIFICADOS","A","0","0","9"
"B220","ENFERMEDAD POR VIH, RESULTANTE EN ENCEFALOPATIA","A","0","0","9"
"B221","ENFERMEDAD POR VIH, RESULTANTE EN NEUMONITIS LINFOIDE INTERSTICIAL","A","0","0","9"
"B222","ENFERMEDAD POR VIH, RESULTANTE EN SINDROME CAQUECTICO","A","0","0","9"
"B227","ENFERMEDAD POR VIH, RESULTANTE EN ENFERMEDADES MULTIPLES CLASIFICADAS EN OTRA PARTE","A","0","0","9"
"B230","SINDROME DE INFECCION AGUDA DEBIDA A VIH","A","0","0","9"
"B231","ENFERMEDAD POR VIH, RESULTANTE EN LINFADENOPATIA GENERALIZADA (PERSISTENTE)","A","0","0","9"
"B232","ENFERMEDAD POR VIH, RESULTANTE EN ANORMALIDADES INMUNOLOGICAS Y HEMATOLOGICAS, NO CLASIFICADAS EN OTRA PARTE","A","0","0","9"
"B238","ENFERMEDAD POR VIH, RESULTANTE EN OTRAS AFECCIONES ESPECIFICADAS","A","0","0","9"
"B24X","ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA (VIH), SIN OTRA ESPECIFICACION","A","0","0","9"
"B250","NEUMONITIS DEBIDA A VIRUS CITOMEGALICO (J17.1*)","A","0","0","10"
"B251","HEPATITIS DEBIDA A VIRUS CITOMEGALICO","A","0","0","10"
"B252","PANCREATITIS DEBIDA A VIRUS CITOMEGALICO","A","0","0","10"
"B258","OTRAS ENFERMEDADES DEBIDAS A VIRUS CITOMEGALICO","A","0","0","10"
"B259","ENFERMEDAD POR VIRUS CITOMEGALICO, NO ESPECIFICADA","A","0","0","10"
"B260","ORQUITIS POR PAROTIDITIS (N51.1*)","M","228","599","4"
"B261","MENINGITIS POR PAROTIDITIS (G02.0*)","A","0","0","4"
"B262","ENCEFALITIS POR PAROTIDITIS (G05.1*)","A","0","0","4"
"B263","PANCREATITIS POR PAROTIDITIS (K87.1*)","A","0","0","4"
"B268","PAROTIDITIS INFECCIOSA CON OTRAS COMPLICACIONES","A","0","0","4"
"B269","PAROTIDITIS, SIN COMPLICACIONES","A","0","0","4"
"B270","MONONUCLEOSIS DEBIDA A HERPES VIRUS GAMMA","A","0","0","10"
"B271","MONONUCLEOSIS POR CITOMEGALOVIRUS","A","0","0","10"
"B278","OTRAS MONONUCLEOSIS INFECCIOSAS","A","0","0","10"
"B279","MONONUCLEOSIS INFECCIOSA, NO ESPECIFICADA","A","0","0","10"
"B300","QUERATOCONJUNTIVITIS DEBIDA A ADENOVIRUS (H19.2*)","A","0","0","10"
"B301","CONJUNTIVITIS DEBIDA A ADENOVIRUS (H13.1*)","A","0","0","10"
"B302","FARINGOCONJUNTIVITIS VIRAL","A","0","0","10"
"B303","CONJUNTIVITIS EPIDEMICA AGUDA HEMORRAGICA (ENTEROVIRICA) (H13.1*)","A","0","0","10"
"B308","OTRAS CONJUNTIVITIS VIRALES (H13.1*)","A","0","0","10"
"B309","CONJUNTIVITIS VIRAL, SIN OTRA ESPECIFICACION","A","0","0","10"
"B330","MIALGIA EPIDEMICA","A","0","0","10"
"B331","ENFERMEDAD DEL RIO ROSS","A","0","0","10"
"B332","CARDITIS VIRAL","A","0","0","10"
"B333","INFECCIONES DEBIDAS A RETROVIRUS, NO CLASIFICADAS EN OTRA PARTE","A","0","0","10"
"B338","OTRAS ENFERMEDADES VIRALES ESPECIFICADAS","A","0","0","10"
"B340","INFECCION DEBIDA A ADENOVIRUS, SIN OTRA ESPECIFICACION","A","0","0","10"
"B341","INFECCION DEBIDA A ENTEROVIRUS, SIN OTRA ESPECIFICACION","A","0","0","10"
"B342","INFECCION DEBIDA A CORONAVIRUS, SIN OTRA ESPECIFICACION","A","0","0","10"
"B343","INFECCION DEBIDA A PARVOVIRUS, SIN OTRA ESPECIFICACION","A","0","0","10"
"B344","INFECCION DEBIDA A PAPOVAVIRUS, SIN OTRA ESPECIFICACION","A","0","0","10"
"B348","OTRAS INFECCIONES VIRALES DE SITIO NO ESPECIFICADO","A","0","0","10"
"B349","INFECCION VIRAL, NO ESPECIFICADA","A","0","0","10"
"B350","TI?A DE LA BARBA Y DEL CUERO CABELLUDO","A","0","0","10"
"B351","TI?A DE LAS U?AS","A","0","0","10"
"B352","TI?A DE LA MANO","A","0","0","10"
"B353","TI?A DEL PIE [TINEA PEDIS]","A","0","0","10"
"B354","TI?A DEL CUERPO [TINEA CORPORIS]","A","0","0","10"
"B355","TI?A IMBRICADA [TINEA IMBRICATA]","A","0","0","10"
"B356","TI?A INGUINAL [TINEA CRURIS]","A","0","0","10"
"B358","OTRAS DERMATOFITOSIS","A","0","0","10"
"B359","DERMATOFITOSIS, NO ESPECIFICADA","A","0","0","10"
"B360","PITIRIASIS VERSICOLOR","A","0","0","10"
"B361","TI?A NEGRA","A","0","0","10"
"B362","PIEDRA BLANCA","A","0","0","10"
"B363","PIEDRA NEGRA","A","0","0","10"
"B368","OTRAS MICOSIS SUPERFICIALES ESPECIFICADAS","A","0","0","10"
"B369","MICOSIS SUPERFICIAL, SIN OTRA ESPECIFICACION","A","0","0","10"
"B370","ESTOMATITIS CANDIDIASICA","A","0","0","10"
"B371","CANDIDIASIS PULMONAR","A","0","0","10"
"B372","CANDIDIASIS DE LA PIEL Y DE LAS U?AS","A","0","0","10"
"B373","CANDIDIASIS DE LA VULVA Y DE LA VAGINA (N77.1*)","F","0","0","10"
"B374","CANDIDIASIS DE OTRAS LOCALIZACIONES UROGENITALES","A","0","0","10"
"B375","MENINGITIS DEBIDA A CANDIDA (G02.1*)","A","228","599","10"
"B376","ENDOCARDITIS DEBIDA A CANDIDA (I39.8*)","A","228","599","10"
"B377","SEPTICEMIA DEBIDA A CANDIDA","A","228","599","10"
"B378","CANDIDIASIS DE OTROS SITIOS","A","228","599","10"
"B379","CANDIDIASIS, NO ESPECIFICADA","A","228","599","10"
"B380","COCCIDIOIDOMICOSIS PULMONAR AGUDA","A","0","0","10"
"B381","COCCIDIOIDOMICOSIS PULMONAR CRONICA","A","0","0","10"
"B382","COCCIDIOIDOMICOSIS PULMONAR, SIN OTRA ESPECIFICACION","A","0","0","10"
"B383","COCCIDIOIDOMICOSIS CUTANEA","A","0","0","10"
"B384","MENINGITIS DEBIDA A COCCIDIOIDOMICOSIS (G02.1*)","A","0","0","10"
"B387","COCCIDIOIDOMICOSIS DISEMINADA","A","0","0","10"
"B388","OTRAS FORMAS DE COCCIDIOIDOMICOSIS","A","0","0","10"
"B389","COCCIDIOIDOMICOSIS, NO ESPECIFICADA","A","0","0","10"
"B390","INFECCION PULMONAR AGUDA DEBIDA A HISTOPLASMA CAPSULATUM","A","0","0","10"
"B391","INFECCION PULMONAR CRONICA DEBIDA A HISTOPLASMA CAPSULATUM","A","0","0","10"
"B392","INFECCION PULMONAR DEBIDA A HISTOPLASMA CAPSULATUM, SIN OTRA ESPECIFICACION","A","0","0","10"
"B393","INFECCION DISEMINADA DEBIDA A HISTOPLASMA CAPSULATUM","A","0","0","10"
"B394","HISTOPLASMOSIS DEBIDA A HISTOPLASMA CAPSULATUM, SIN OTRA ESPECIFICACION","A","0","0","10"
"B395","INFECCION DEBIDA A HISTOPLASMA DUBOISII","A","0","0","10"
"B399","HISTOPLASMOSIS, NO ESPECIFICADA","A","0","0","10"
"B400","BLASTOMICOSIS PULMONAR AGUDA","A","0","0","10"
"B401","BLASTOMICOSIS PULMONAR CRONICA","A","0","0","10"
"B402","BLASTOMICOSIS PULMONAR, SIN OTRA ESPECIFICACION","A","0","0","10"
"B403","BLASTOMICOSIS CUTANEA","A","0","0","10"
"B407","BLASTOMICOSIS DISEMINADA","A","0","0","10"
"B408","OTRAS FORMAS DE BLASTOMICOSIS","A","0","0","10"
"B409","BLASTOMICOSIS, NO ESPECIFICADA","A","0","0","10"
"B410","PARACOCCIDIOIDOMICOSIS PULMONAR","A","0","0","10"
"B417","PARACOCCIDIOIDOMICOSIS DISEMINADA","A","0","0","10"
"B418","OTRAS FORMAS PARACOCCIDIOIDOMICOSIS","A","0","0","10"
"B419","PARACOCCIDIOIDOMICOSIS, NO ESPECIFICADA","A","0","0","10"
"B420","ESPOROTRICOSIS PULMONAR (J99.8*)","A","0","0","10"
"B421","ESPOROTRICOSIS LINFOCUTANEA","A","0","0","10"
"B427","ESPOROTRICOSIS DISEMINADA","A","0","0","10"
"B428","OTRAS FORMAS DE ESPOROTRICOSIS","A","0","0","10"
"B429","ESPOROTRICOSIS, NO ESPECIFICADA","A","0","0","10"
"B430","CROMOMICOSIS CUTANEA","A","0","0","10"
"B431","ABSCESO CEREBRAL FEOMICOTICO","A","0","0","10"
"B432","ABSCESO Y QUISTE SUBCUTANEO FEOMICOTICO","A","0","0","10"
"B438","OTRAS FORMAS DE CROMOMICOSIS","A","0","0","10"
"B439","CROMOMICOSIS, NO ESPECIFICADA","A","0","0","10"
"B440","ASPERGILOSIS PULMONAR INVASIVA","A","0","0","10"
"B441","OTRAS ASPERGILOSIS PULMONARES","A","0","0","10"
"B442","ASPERGILOSIS AMIGDALINA","A","0","0","10"
"B447","ASPERGILOSIS DISEMINADA","A","0","0","10"
"B448","OTRAS FORMAS DE ASPERGILOSIS","A","0","0","10"
"B449","ASPERGILOSIS, NO ESPECIFICADA","A","0","0","10"
"B450","CRIPTOCOCOSIS PULMONAR","A","0","0","10"
"B451","CRIPTOCOCOSIS CEREBRAL","A","0","0","10"
"B452","CRIPTOCOCOSIS CUTANEA","A","0","0","10"
"B453","CRIPTOCOCOSIS OSEA","A","0","0","10"
"B457","CRIPTOCOCOSIS DISEMINADA","A","0","0","10"
"B458","OTRAS FORMAS DE CRIPTOCOCOSIS","A","0","0","10"
"B459","CRIPTOCOCOSIS, NO ESPECIFICADA","A","0","0","10"
"B460","MUCORMICOSIS PULMONAR","A","0","0","10"
"B461","MUCORMICOSIS RINOCEREBRAL","A","0","0","10"
"B462","MUCORMICOSIS GASTROINTESTINAL","A","0","0","10"
"B463","MUCORMICOSIS CUTANEA","A","0","0","10"
"B464","MUCORMICOSIS DISEMINADA","A","0","0","10"
"B465","MUCORMICOSIS, SIN OTRA ESPECIFICACION","A","0","0","10"
"B468","OTRAS CIGOMICOSIS","A","0","0","10"
"B469","CIGOMICOSIS, NO ESPECIFICADA","A","0","0","10"
"B470","EUMICETOMA","A","0","0","10"
"B471","ACTINOMICETOMA","A","0","0","10"
"B479","MICETOMA, NO ESPECIFICADO","A","0","0","10"
"B480","LOBOMICOSIS","A","0","0","10"
"B481","RINOSPORIDIOSIS","A","0","0","10"
"B482","ALESQUERIASIS","A","0","0","10"
"B483","GEOTRICOSIS","A","0","0","10"
"B484","PENICILOSIS","A","0","0","10"
"B487","MICOSIS OPORTUNISTAS","A","0","0","10"
"B488","OTRAS MICOSIS ESPECIFICADAS","A","0","0","10"
"B49X","MICOSIS, NO ESPECIFICADA","A","0","0","10"
"B500","PALUDISMO DEBIDO A PLASMODIUM FALCIPARUM CON COMPLICACIONES CEREBRALES","A","202","599","3"
"B508","OTRO PALUDISMO GRAVE Y COMPLICADO DEBIDO A PLASMODIUM FALCIPARUM","A","202","599","3"
"B509","PALUDISMO DEBIDO A PLASMODIUM FALCIPARUM, SIN OTRA ESPECIFICACION","A","202","599","3"
"B510","PALUDISMO DEBIDO A PLASMODIUM VIVAX CON RUPTURA ESPLENICA","A","214","599","3"
"B518","PALUDISMO DEBIDO A PLASMODIUM VIVAX CON OTRAS COMPLICACIONES","A","214","599","3"
"B519","PALUDISMO DEBIDO A PLASMODIUM VIVAX, SIN COMPLICACIONES","A","214","599","3"
"B520","PALUDISMO DEBIDO A PLASMODIUM MALARIAE CON NEFROPATIA","A","214","599","3"
"B528","PALUDISMO DEBIDO A PLASMODIUM MALARIAE CON OTRAS COMPLICACIONES","A","214","599","3"
"B529","PALUDISMO DEBIDO A PLASMODIUM MALARIAE, SIN COMPLICACIONES","A","214","599","3"
"B530","PALUDISMO DEBIDO A PLASMODIUM AVALE","A","214","599","3"
"B531","PALUDISMO DEBIDO A PLASMODIOS DE LOS SIMIOS","A","214","599","3"
"B538","OTRO PALUDISMO CONFIRMADO PARASITOLOGICAMENTE, NO CLASIFICADO EN OTRA PARTE","A","214","599","3"
"B54X","PALUDISMO [MALARIA] NO ESPECIFICADO","A","214","599","3"
"B550","LEIISHMANIASIS VISCERAL","A","228","599","3"
"B551","LEISHMANIASIS CUTANEA","A","228","599","3"
"B552","LEISHMANIASIS MUCOCUTANEA","A","228","599","3"
"B559","LEISHMANIASIS, NO ESPECIFICADA","A","228","599","3"
"B560","TRIPANOSOMIASIS GAMBIENSE","A","0","0","3"
"B561","TRIPANOSOMIASIS RHODESIENSE","A","0","0","3"
"B569","TRIPANOSOMIASIS AFRICANA, SIN OTRA ESPECIFICACI","A","0","0","3"
"B570","ENFERMEDAD DE CHAGAS AGUDA QUE AFECTA AL CORAZON (141.2*, 198.1*)","A","410","599","3"
"B571","ENFERMEDAD DE CHAGAS AGUDA QUE NO AFECTA AL CORAZON","A","410","599","3"
"B572","ENFERMEDAD DE CHAGAS (CRONICA) QUE AFECTA AL CORAZON (141.2*,198.1*)","A","410","599","3"
"B573","ENFERMEDAD DE CHAGAS (CRONICA) QUE AFECTA AL SISTEMA DIGESTIVO","A","410","599","3"
"B574","ENFERMEDAD DE CHAGAS (CRONICA) QUE AFECTA AL SISTEMA NERVIOSO","A","410","599","3"
"B575","ENFERMEDAD DE CHAGAS (CRONICA) QUE AFECTA OTROS ORGANOS","A","410","599","3"
"B580","OCULOPATIA DEBIDA A TOXOPLASMA","A","228","599","10"
"B581","HEPATITIS DEBIDA A TOXOPLASMA (K77.0*)","A","228","599","10"
"B582","MENINGOENCEFALITIS DEBIDA A TOXOPLASMA (G05.2*)","A","0","0","10"
"B583","TOXOPLASMOSIS PULMONAR (J17.3*)","A","0","0","10"
"B588","TOXOPLASMOSIS CON OTRO ORGANO AFECTADO","A","0","0","10"
"B589","TOXOPLASMOSIS, NO ESPECIFICADA","A","0","0","10"
"B59X","NEUMOCISTOSIS","A","0","0","10"
"B600","BABESIOSIS","A","0","0","10"
"B601","ACANTAMEBIASIS","A","0","0","10"
"B602","NAEGLERIASIS","A","0","0","10"
"B608","OTRAS ENFERMEDADES ESPECIFICADAS DEBIDAS A PROTOZARIOS","A","0","0","10"
"B64X","ENFERMEDAD DEBIDA A PROTOZOARIOS, NO ESPECIFICADA","A","0","0","10"
"B650","ESQUISTOSOMIASIS DEBIDA A SCHISTOSOMA HAEMATOBIUM [ESQUISTOSOMIASIS URINARIA]","A","0","0","10"
"B651","ESQUISTOSOMIASIS DEBIDA A SCHISTOSOMA MANSONI [ESQUISTOSOMIASIS INTESTINAL]","A","0","0","10"
"B652","ESQUISTOSOMIASIS DEBIDA A SCHISTOSOMA JAPONICUM","A","0","0","10"
"B653","DERMATITIS POR CERCARIAS","A","0","0","10"
"B658","OTRAS ESQUISTOSOMIASIS","A","0","0","10"
"B659","ESQUISTOSOMIASIS, NO ESPECIFICADA","A","0","0","10"
"B660","OPISTORQUIASIS","A","0","0","10"
"B661","CLONORQUIASIS","A","0","0","10"
"B662","DICROCOELIASIS","A","0","0","10"
"B663","FASCIOLIASIS","A","0","0","10"
"B664","PARAGONIMIASIS","A","0","0","10"
"B665","FASCIOLOPSIASIS","A","0","0","10"
"B668","OTRAS INFECCIONES ESPECIFICADAS DEBIDAS A TREMATODOS","A","0","0","10"
"B669","INFECCION DEBIDA A TREMATODOS, NO ESPECIFICADA","A","0","0","10"
